pvs,r_frames_4k,r_frames_1080,mean_v0_4k,mean_v1_4k,range_v0_4k,range_v1_4k,res_label,codec,crf,src
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf18,0.7211194562967324,0.7524140643556672,99.93266674615384,99.93621316923077,3.5107789999999994,4.153659000000005,1080p,h264,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf23,0.7492683387569892,0.721291908611199,99.83870264615383,99.84481675384615,7.950389999999999,9.227431999999993,1080p,h264,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf28,0.4851987904249048,0.5700766951974658,99.66658998461537,94.44403041538462,15.622062999999997,18.204718999999997,1080p,h264,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf33,0.3341677556704203,0.6072334854522599,97.82643047692308,81.94663973076922,28.631789999999995,27.186525000000003,1080p,h264,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf38,0.20554441581236102,0.6438608165688755,91.37890188461539,63.52735893846153,45.718627,38.179368000000004,1080p,h264,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__h264__crf43,0.240277712049932,0.7004198162856486,83.47519675384616,40.9704863,61.876865,49.696231,1080p,h264,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf18,0.9626740868906538,0.9248013973233693,99.8911329,99.86955246923075,6.2410660000000036,8.808903999999998,1080p,hevc,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf23,0.7914214159414283,0.6770806987613774,99.7833762,98.78967683076924,11.768109999999993,16.088068000000007,1080p,hevc,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf28,0.454704689689676,0.548114983433235,99.57159505384615,90.72137786923076,20.729293,26.228720999999993,1080p,hevc,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf33,0.29954989649005914,0.6476467985865939,97.61077970769232,77.58153376923076,33.499080000000006,33.617771999999995,1080p,hevc,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf38,0.11689335653534724,0.6245579764970743,92.0372159,58.02231937692307,47.839293,40.689080999999995,1080p,hevc,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__hevc__crf43,0.047527351589304746,0.5659339178463769,84.68891126153848,34.937324607692304,59.745338,47.236658999999996,1080p,hevc,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf20,0.9997665518158974,0.9304897118567935,99.9628154923077,99.94113926923077,2.4358490000000046,3.8781369999999953,1080p,vp9,20,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf30,0.9969694261900283,0.9591463132707563,99.91554614615384,99.88286053846154,5.229977000000005,7.662451000000004,1080p,vp9,30,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf40,0.7909294057031768,0.6651533651240125,99.8019775923077,98.45655536923077,11.679152000000002,16.172815999999997,1080p,vp9,40,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf50,0.3872556598270174,0.7462310271173532,99.33357074615385,87.32353755384615,23.614535000000004,31.326323000000002,1080p,vp9,50,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf60,0.308689877151297,0.8151556527636399,95.21803678461538,64.06949635384615,40.062174,50.109494000000005,1080p,vp9,60,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf20,0.47083722190146626,0.7092644996980473,96.96895744615387,78.35822757692308,31.981950999999995,25.338683999999994,360p,av1,20,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf30,0.36476100501824105,0.6318292356847885,95.03455346153847,69.90515205384615,37.816855,28.081930999999997,360p,av1,30,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf40,0.3145645103517534,0.625388109749296,90.15092905384616,53.24590600769232,48.12042,35.800664,360p,av1,40,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf50,0.2314725938487965,0.5826826927247036,82.99938998461539,33.623638323076925,60.158554,42.125677,360p,av1,50,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf60,-0.021151521146251524,0.5404232576525676,74.38777595384614,12.984840492307693,69.038745,31.623912,360p,av1,60,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf18,0.2231795519006216,0.6103265961171369,95.80992849230769,74.39722343076923,34.164426000000006,25.293064,360p,h264,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf23,0.13468276555170808,0.5506718232752021,92.08069056923077,63.961477599999995,42.281248,28.888720000000006,360p,h264,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf28,0.09363953567370238,0.4986654564562907,86.02143651538462,49.14741510769231,53.500656,35.073347,360p,h264,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf33,0.016803768814227186,0.4674294232754085,79.78858616153845,31.176394076923078,64.982214,43.276022999999995,360p,h264,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf38,-0.09439003990046069,0.457803859078132,73.61421732307691,13.123381515384615,71.991014,35.8685,360p,h264,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf43,-0.17914572030459394,0.37762464365148646,67.16853068461538,3.1509367769230767,73.401374,17.322481,360p,h264,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf18,0.21363284159178433,0.6034533266577671,94.76255799999998,72.13478715384615,38.017315,27.876981,360p,hevc,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf23,0.1581689413520864,0.5687507527662117,90.50065689230769,61.88656432307692,47.043737,32.342725,360p,hevc,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf28,0.07862945776195406,0.5194645306658668,84.51027767692308,47.23111910000001,57.233554,36.583802,360p,hevc,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf33,-0.03521593681899199,0.42753447280988577,78.20700671538461,29.107071123076928,66.438053,42.63915,360p,hevc,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf38,-0.1891821433790287,0.3251762815024674,72.30498755384615,9.935540823076924,71.316512,28.729858,360p,hevc,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf43,-0.264716889262739,0.1351986014786617,65.73125218461537,0.6623136230769231,69.00103,6.673058,360p,hevc,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf20,0.4256946572307177,0.7353616745041829,97.04778606923078,79.76012528461538,32.051272,26.876531,360p,vp9,20,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf30,0.37160846639509465,0.7518844084860342,95.34491413846153,73.95949181538462,37.205983,29.767038999999997,360p,vp9,30,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf40,0.32861327995960166,0.7595728467726429,91.11046723076923,61.23648500769231,47.134459,37.485416,360p,vp9,40,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf50,0.2685563468185631,0.7225639775445392,84.44708986923078,40.85778201538462,58.543619,52.41418900000001,360p,vp9,50,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf60,0.1488062231307915,0.6282983290393089,77.14067999999999,17.684736430769235,66.803259,49.865254,360p,vp9,60,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf20,0.6482089553038342,0.6864354395346192,99.58032942307692,93.36520598461539,18.492035,21.222132000000002,540p,av1,20,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf30,0.5226351246953409,0.6385573948524255,99.34267793846153,86.6465188923077,22.810823,23.574144000000004,540p,av1,30,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf40,0.4227338112328882,0.674926793935051,97.24972717692307,72.4459382,33.172684000000004,30.598847000000006,540p,av1,40,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf50,0.22845337647244282,0.5897791000812979,92.23254913846154,52.79816223076923,45.417764,35.345895999999996,540p,av1,50,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf60,0.20627223799003983,0.6807317810362644,83.17149195384616,28.741732715384614,62.88498,50.48186,540p,av1,60,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf18,0.5447550626159738,0.6005597195069509,99.48648312307692,90.27385686923077,20.047649000000007,20.909588,540p,h264,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf23,0.4223128295379302,0.5912432379265763,98.3608252923077,81.61539185384616,26.445423000000005,23.683222,540p,h264,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf28,0.22023937803480928,0.5530094916783687,94.60963346923076,68.3696520769231,37.916933,28.096807,540p,h264,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf33,0.15148233863609928,0.5370640174809553,87.73018885384616,50.44683709230769,52.066949,37.000617999999996,540p,h264,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf38,0.12247668409075003,0.5498156412832061,80.23309897692306,29.67090573846154,66.036467,47.297005,540p,h264,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf43,-0.057948003958796096,0.5050171823069582,73.23016316153846,9.73262163076923,76.565956,32.816702,540p,h264,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf18,0.4597506060486561,0.5782006419010112,99.28146259230769,88.28698706153845,23.670616999999993,24.561589999999995,540p,hevc,18,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf23,0.31605269911926076,0.5936379434236483,97.68247803076925,79.95071334615385,31.960841000000002,28.564175000000006,540p,hevc,23,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf28,0.14645187008796293,0.586825999666898,93.75000085384616,67.1745454846154,42.927038,34.409891,540p,hevc,28,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf33,0.03998526729393336,0.5399702692185195,87.17332790769231,49.964698684615385,55.520699,41.46437400000001,540p,hevc,33,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf38,-0.01692115846044403,0.4853800059981863,80.56609504615385,28.41356737692308,64.496092,46.606624999999994,540p,hevc,38,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf43,-0.18274330121239668,0.3909718471248994,73.91016804615384,9.473422053846154,70.167307,25.376507,540p,hevc,43,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf20,0.5903254128194355,0.6309050748958175,99.59151847692307,94.65325603846155,18.581553,22.227450000000005,540p,vp9,20,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf30,0.4862929144106528,0.679629036124639,99.38620336923077,90.08171835384614,22.609486000000004,25.428972,540p,vp9,30,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf40,0.41036740577686714,0.7793553786352182,97.63750199230769,79.75209748461538,32.263757999999996,33.375471000000005,540p,vp9,40,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf50,0.3353097992509495,0.7983509962579552,92.8792423846154,61.12495384615384,45.811186,48.04053,540p,vp9,50,MountainBike_1920x1080_30fps_8bit
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf60,0.19556773435141123,0.7184705643789828,84.51097306153846,34.061816,58.625952,60.13866,540p,vp9,60,MountainBike_1920x1080_30fps_8bit
OldTownCross_1920x1080p50__1280x720__av1__crf20,0.9309924565111763,0.9222070264063545,92.78818726923078,90.37324375384615,4.349586000000002,4.4029139999999956,720p,av1,20,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__av1__crf30,0.8797709386096868,0.8747086748982336,91.52134331538461,88.33600301538462,5.535075000000006,3.9407250000000005,720p,av1,30,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__av1__crf40,0.8769694727145084,0.8699663991122794,90.4142713076923,86.19602993076923,5.886635999999996,3.250042999999991,720p,av1,40,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__av1__crf50,0.847504434991238,0.8425259187798321,88.9749316076923,84.30792258461538,5.972470000000001,5.366531999999992,720p,av1,50,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__av1__crf60,0.9420055044596498,0.9424645667004385,83.35181591538462,75.98798391538462,6.856721000000007,8.313593000000012,720p,av1,60,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf18,0.9711186679325376,0.9642846456917424,92.0617549923077,89.1938727153846,3.9661680000000104,5.629826999999992,720p,h264,18,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf23,0.9449896052428027,0.9383710501367669,89.12671720769232,85.17847065384616,5.602862999999999,6.938929999999999,720p,h264,23,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf28,0.8625318553373523,0.8591753883116315,82.75246604615384,77.12662522307691,5.813662000000008,6.547989999999999,720p,h264,28,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf33,0.8313057449862207,0.8339242876641677,71.2651002153846,62.65525008461538,5.365661000000003,7.387766000000006,720p,h264,33,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf38,0.8765854246506731,0.8795356050827547,55.55673830769231,41.993402261538456,6.287883000000001,10.135633999999996,720p,h264,38,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__h264__crf43,0.890126706433961,0.9043711569636497,37.22657746923077,12.433217538461538,5.8043989999999965,13.428682,720p,h264,43,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf18,0.9393970590201322,0.9325910063937684,92.21127513846154,89.87902542307691,3.730598999999998,4.939649000000003,720p,hevc,18,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf23,0.8695761331185802,0.8597396462284054,89.78234907692307,86.16598656153846,3.1780260000000027,5.441528000000005,720p,hevc,23,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf28,0.8598131124868728,0.8577851952747458,84.76087535384616,79.11978134615386,4.446863000000008,6.39751600000001,720p,hevc,28,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf33,0.8124239012942805,0.8122511376602422,75.06812932307693,66.21629057692307,5.6332610000000045,9.433094000000004,720p,hevc,33,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf38,0.8822710006024992,0.8778570844705612,60.359169599999994,46.85853165384615,7.802560999999997,11.888451000000003,720p,hevc,38,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__hevc__crf43,0.9394386023742518,0.9441422822336043,41.589277123076926,16.15667616153846,9.298282,15.345304999999998,720p,hevc,43,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__vp9__crf20,0.9523614706716907,0.9479462755351645,93.56785380000001,91.15470896153845,4.54611899999999,7.4565060000000045,720p,vp9,20,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__vp9__crf30,0.9304448399414136,0.9296612552929014,91.68006303846154,88.30974909999999,5.742405000000005,9.062739000000008,720p,vp9,30,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__vp9__crf40,0.9681828798308902,0.9694433701657447,86.94369568461538,81.61019970000001,9.877304999999993,13.087749000000002,720p,vp9,40,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__vp9__crf50,0.9880839476576601,0.9884450963647474,77.48233141538462,67.7225563,15.986286000000007,22.619752000000005,720p,vp9,50,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1280x720__vp9__crf60,0.9876152347631494,0.9878996668913442,63.67873655384616,45.58822084615384,20.19116600000001,30.074170000000002,720p,vp9,60,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__av1__crf20,0.9063249479199237,0.8856423678159878,98.24127574615386,96.87642153076924,3.9335690000000056,3.9417979999999915,1080p,av1,20,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__av1__crf30,0.9254284950413476,0.9141712212932502,96.37827257692308,94.47738573846154,4.159694999999999,3.7061439999999948,1080p,av1,30,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__av1__crf40,0.8934331830437957,0.8771367722442507,95.88017562307692,93.31633240769231,4.645190999999997,2.875383999999997,1080p,av1,40,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__av1__crf50,0.9121706216346347,0.8981376112033174,94.70140782307692,91.55107811538461,4.918646999999993,3.9781019999999927,1080p,av1,50,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__av1__crf60,0.9104903970860929,0.9097219735190054,90.4176878076923,85.18346275384616,6.189348999999993,6.007343999999989,1080p,av1,60,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf18,0.9834766748585297,0.9751462548098517,96.91347660769232,95.08984472307692,4.191697000000005,5.703251999999992,1080p,h264,18,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf23,0.9361852031601754,0.9312890646502316,95.04645049230768,92.15254636923078,4.112912000000009,4.987989999999996,1080p,h264,23,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf28,0.8116406748115509,0.8279684533678358,90.19742743076924,86.10742908461538,4.280495999999999,4.721125999999998,1080p,h264,28,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf33,0.645048384502165,0.6642958458849751,80.92270748461537,73.93149186153848,4.239315000000005,4.8210770000000025,1080p,h264,33,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf38,0.8556117332299934,0.8507815861769648,66.5333680923077,56.53976215384615,6.400068999999995,8.362939999999995,1080p,h264,38,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__h264__crf43,0.9275657452908683,0.9296005298881515,47.43747686923077,30.606927446153847,7.7400009999999995,13.159240999999998,1080p,h264,43,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__hevc__crf18,0.9724481768173927,0.9600224784641936,96.78697881538461,95.3361474923077,3.9674499999999995,6.160017999999994,1080p,hevc,18,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__hevc__crf23,0.9223309325734503,0.9109087826345725,95.06348935384615,92.84336500769231,3.654316999999992,5.095803000000004,1080p,hevc,23,OldTownCross_1920x1080p50
OldTownCross_1920x1080p50__1920x1080__hevc__crf28,0.7127105725744034,0.716163194707924,91.9583941076923,87.95877845384616,3.020049,4.577489,1080p,hevc,28,OldTownCross_1920x1080p50
