pvs,src,codec,res_label,short_side,crf,pvs_set,bitrate_kbps,src_bitdepth,fps,v0_1080,v0_4k,v1_1d5h_2160,v1_1d5h_2160_8bit,v1_3d0h_1080
Skater227_1920x1080_30fps__1280x720__h264__crf23,Skater227_1920x1080_30fps,h264,720p,720,23,ladder,1909.189,10-bit src,30.0,91.576,93.133,88.488,88.488,88.248
Skater227_1920x1080_30fps__1280x720__h264__crf28,Skater227_1920x1080_30fps,h264,720p,720,28,ladder,1063.355,10-bit src,30.0,79.929,84.948,77.712,77.712,78.556
Skater227_1920x1080_30fps__1280x720__h264__crf33,Skater227_1920x1080_30fps,h264,720p,720,33,ladder,649.77,10-bit src,30.0,64.03,73.744,63.218,63.218,65.339
Skater227_1920x1080_30fps__1280x720__h264__crf38,Skater227_1920x1080_30fps,h264,720p,720,38,ladder,418.562,10-bit src,30.0,45.942,60.993,45.88,45.88,49.255
Skater227_1920x1080_30fps__1280x720__h264__crf43,Skater227_1920x1080_30fps,h264,720p,720,43,ladder,298.691,10-bit src,30.0,28.973,49.008,26.75,26.75,31.17
Skater227_1920x1080_30fps__1280x720__hevc__crf18,Skater227_1920x1080_30fps,hevc,720p,720,18,ladder,2460.901,10-bit src,30.0,97.275,97.422,95.141,95.141,94.185
Skater227_1920x1080_30fps__1280x720__hevc__crf23,Skater227_1920x1080_30fps,hevc,720p,720,23,ladder,1308.381,10-bit src,30.0,91.979,93.38,88.315,88.315,88.094
Skater227_1920x1080_30fps__1280x720__hevc__crf28,Skater227_1920x1080_30fps,hevc,720p,720,28,ladder,707.801,10-bit src,30.0,82.291,86.592,78.487,78.487,79.257
Skater227_1920x1080_30fps__1280x720__hevc__crf33,Skater227_1920x1080_30fps,hevc,720p,720,33,ladder,389.239,10-bit src,30.0,68.496,76.892,64.916,64.916,66.896
Skater227_1920x1080_30fps__1280x720__hevc__crf38,Skater227_1920x1080_30fps,hevc,720p,720,38,ladder,226.494,10-bit src,30.0,52.329,65.44,49.494,49.494,52.628
Skater227_1920x1080_30fps__1280x720__hevc__crf43,Skater227_1920x1080_30fps,hevc,720p,720,43,ladder,140.981,10-bit src,30.0,35.774,53.482,31.292,31.292,35.492
Skater227_1920x1080_30fps__1280x720__vp9__crf20,Skater227_1920x1080_30fps,vp9,720p,720,20,ladder,3387.051,10-bit src,30.0,98.879,98.927,97.096,97.096,96.074
Skater227_1920x1080_30fps__1280x720__vp9__crf30,Skater227_1920x1080_30fps,vp9,720p,720,30,ladder,1760.788,10-bit src,30.0,95.687,96.356,91.713,91.713,91.14
Skater227_1920x1080_30fps__1280x720__vp9__crf40,Skater227_1920x1080_30fps,vp9,720p,720,40,ladder,786.883,10-bit src,30.0,86.525,89.829,81.585,81.585,82.048
Skater227_1920x1080_30fps__1280x720__vp9__crf50,Skater227_1920x1080_30fps,vp9,720p,720,50,ladder,365.551,10-bit src,30.0,71.355,79.343,66.02,66.02,67.902
Skater227_1920x1080_30fps__1280x720__vp9__crf60,Skater227_1920x1080_30fps,vp9,720p,720,60,ladder,181.121,10-bit src,30.0,51.891,65.633,44.609,44.609,48.046
Skater227_1920x1080_30fps__1920x1080__av1__crf20,Skater227_1920x1080_30fps,av1,1080p,1080,20,ladder,4517.387,10-bit src,30.0,99.773,99.788,99.127,99.127,98.265
Skater227_1920x1080_30fps__1920x1080__av1__crf30,Skater227_1920x1080_30fps,av1,1080p,1080,30,ladder,2322.034,10-bit src,30.0,98.229,98.411,95.27,95.27,94.307
Skater227_1920x1080_30fps__1920x1080__av1__crf40,Skater227_1920x1080_30fps,av1,1080p,1080,40,ladder,1114.224,10-bit src,30.0,91.704,93.355,86.814,86.814,86.748
Skater227_1920x1080_30fps__1920x1080__av1__crf50,Skater227_1920x1080_30fps,av1,1080p,1080,50,ladder,542.702,10-bit src,30.0,81.205,85.952,76.699,76.699,77.633
Skater227_1920x1080_30fps__1920x1080__av1__crf60,Skater227_1920x1080_30fps,av1,1080p,1080,60,ladder,255.891,10-bit src,30.0,62.609,72.713,57.922,57.922,60.442
Skater227_1920x1080_30fps__1920x1080__h264__crf18,Skater227_1920x1080_30fps,h264,1080p,1080,18,ladder,7847.802,10-bit src,30.0,99.68,99.728,99.412,99.412,98.619
Skater227_1920x1080_30fps__1920x1080__h264__crf23,Skater227_1920x1080_30fps,h264,1080p,1080,23,ladder,4001.081,10-bit src,30.0,97.152,97.43,94.802,94.802,93.906
Skater227_1920x1080_30fps__1920x1080__h264__crf28,Skater227_1920x1080_30fps,h264,1080p,1080,28,ladder,2192.326,10-bit src,30.0,88.859,91.298,86.056,86.056,86.07
Skater227_1920x1080_30fps__1920x1080__h264__crf33,Skater227_1920x1080_30fps,h264,1080p,1080,33,ladder,1327.94,10-bit src,30.0,75.029,81.615,73.936,73.936,75.131
Skater227_1920x1080_30fps__1920x1080__h264__crf38,Skater227_1920x1080_30fps,h264,1080p,1080,38,ladder,869.189,10-bit src,30.0,57.319,69.38,57.801,57.801,60.343
Skater227_1920x1080_30fps__1920x1080__h264__crf43,Skater227_1920x1080_30fps,h264,1080p,1080,43,ladder,639.086,10-bit src,30.0,38.562,56.483,37.773,37.773,41.632
Skater227_1920x1080_30fps__1920x1080__hevc__crf18,Skater227_1920x1080_30fps,hevc,1080p,1080,18,ladder,4737.323,10-bit src,30.0,99.49,99.509,98.933,98.933,97.93
Skater227_1920x1080_30fps__1920x1080__hevc__crf23,Skater227_1920x1080_30fps,hevc,1080p,1080,23,ladder,2493.237,10-bit src,30.0,96.985,97.255,94.057,94.057,93.258
Skater227_1920x1080_30fps__1920x1080__hevc__crf28,Skater227_1920x1080_30fps,hevc,1080p,1080,28,ladder,1329.63,10-bit src,30.0,90.078,92.165,86.023,86.023,86.041
Skater227_1920x1080_30fps__1920x1080__hevc__crf33,Skater227_1920x1080_30fps,hevc,1080p,1080,33,ladder,738.636,10-bit src,30.0,78.456,84.031,74.754,74.754,75.873
Skater227_1920x1080_30fps__1920x1080__hevc__crf38,Skater227_1920x1080_30fps,hevc,1080p,1080,38,ladder,426.909,10-bit src,30.0,63.113,73.312,61.088,61.088,63.374
Skater227_1920x1080_30fps__1920x1080__hevc__crf43,Skater227_1920x1080_30fps,hevc,1080p,1080,43,ladder,269.309,10-bit src,30.0,45.477,60.784,42.619,42.619,46.19
Skater227_1920x1080_30fps__1920x1080__vp9__crf20,Skater227_1920x1080_30fps,vp9,1080p,1080,20,ladder,6196.984,10-bit src,30.0,99.898,99.931,99.594,99.594,98.924
Skater227_1920x1080_30fps__1920x1080__vp9__crf30,Skater227_1920x1080_30fps,vp9,1080p,1080,30,ladder,3175.929,10-bit src,30.0,98.907,99.025,96.467,96.467,95.465
Skater227_1920x1080_30fps__1920x1080__vp9__crf40,Skater227_1920x1080_30fps,vp9,1080p,1080,40,ladder,1405.83,10-bit src,30.0,93.569,94.934,88.502,88.502,88.272
Skater227_1920x1080_30fps__1920x1080__vp9__crf50,Skater227_1920x1080_30fps,vp9,1080p,1080,50,ladder,640.112,10-bit src,30.0,81.279,86.44,75.816,75.816,76.834
Skater227_1920x1080_30fps__1920x1080__vp9__crf60,Skater227_1920x1080_30fps,vp9,1080p,1080,60,ladder,312.28,10-bit src,30.0,63.574,74.205,57.423,57.423,59.982
Skater227_1920x1080_30fps__640x360__av1__crf20,Skater227_1920x1080_30fps,av1,360p,360,20,ladder,901.706,10-bit src,30.0,87.065,89.557,82.484,82.484,82.858
Skater227_1920x1080_30fps__640x360__av1__crf30,Skater227_1920x1080_30fps,av1,360p,360,30,ladder,507.951,10-bit src,30.0,79.521,84.293,74.305,74.305,75.462
Skater227_1920x1080_30fps__640x360__av1__crf40,Skater227_1920x1080_30fps,av1,360p,360,40,ladder,255.551,10-bit src,30.0,66.736,75.183,61.768,61.768,63.991
Skater227_1920x1080_30fps__640x360__av1__crf50,Skater227_1920x1080_30fps,av1,360p,360,50,ladder,137.477,10-bit src,30.0,52.33,64.736,47.485,47.485,50.731
Skater227_1920x1080_30fps__640x360__av1__crf60,Skater227_1920x1080_30fps,av1,360p,360,60,ladder,68.497,10-bit src,30.0,34.629,51.703,30.304,30.304,34.518
Skater227_1920x1080_30fps__640x360__h264__crf18,Skater227_1920x1080_30fps,h264,360p,360,18,ladder,1150.222,10-bit src,30.0,85.101,88.145,81.096,81.096,81.609
Skater227_1920x1080_30fps__640x360__h264__crf23,Skater227_1920x1080_30fps,h264,360p,360,23,ladder,625.861,10-bit src,30.0,73.938,80.398,70.268,70.268,71.791
Skater227_1920x1080_30fps__640x360__h264__crf28,Skater227_1920x1080_30fps,h264,360p,360,28,ladder,354.883,10-bit src,30.0,59.423,70.182,56.32,56.32,58.973
Skater227_1920x1080_30fps__640x360__h264__crf33,Skater227_1920x1080_30fps,h264,360p,360,33,ladder,212.942,10-bit src,30.0,42.888,58.306,40.535,40.535,44.234
Skater227_1920x1080_30fps__640x360__h264__crf38,Skater227_1920x1080_30fps,h264,360p,360,38,ladder,135.379,10-bit src,30.0,26.445,46.156,22.89,22.89,27.467
Skater227_1920x1080_30fps__640x360__h264__crf43,Skater227_1920x1080_30fps,h264,360p,360,43,ladder,91.434,10-bit src,30.0,14.541,36.811,9.311,9.311,13.758
Skater227_1920x1080_30fps__640x360__hevc__crf18,Skater227_1920x1080_30fps,hevc,360p,360,18,ladder,895.599,10-bit src,30.0,84.825,87.856,82.202,82.202,82.606
Skater227_1920x1080_30fps__640x360__hevc__crf23,Skater227_1920x1080_30fps,hevc,360p,360,23,ladder,489.12,10-bit src,30.0,75.753,81.544,73.124,73.124,74.393
Skater227_1920x1080_30fps__640x360__hevc__crf28,Skater227_1920x1080_30fps,hevc,360p,360,28,ladder,268.558,10-bit src,30.0,63.308,72.76,60.416,60.416,62.756
Skater227_1920x1080_30fps__640x360__hevc__crf33,Skater227_1920x1080_30fps,hevc,360p,360,33,ladder,151.717,10-bit src,30.0,48.598,62.242,44.614,44.614,48.063
Skater227_1920x1080_30fps__640x360__hevc__crf38,Skater227_1920x1080_30fps,hevc,360p,360,38,ladder,92.368,10-bit src,30.0,33.63,51.349,29.146,29.146,33.446
Skater227_1920x1080_30fps__640x360__hevc__crf43,Skater227_1920x1080_30fps,hevc,360p,360,43,ladder,60.211,10-bit src,30.0,19.069,40.34,13.514,13.514,18.321
Skater227_1920x1080_30fps__640x360__vp9__crf20,Skater227_1920x1080_30fps,vp9,360p,360,20,ladder,1209.131,10-bit src,30.0,89.008,90.949,85.502,85.502,85.569
Skater227_1920x1080_30fps__640x360__vp9__crf30,Skater227_1920x1080_30fps,vp9,360p,360,30,ladder,647.043,10-bit src,30.0,81.029,85.396,76.804,76.804,77.727
Skater227_1920x1080_30fps__640x360__vp9__crf40,Skater227_1920x1080_30fps,vp9,360p,360,40,ladder,302.569,10-bit src,30.0,67.351,75.87,62.26,62.26,64.447
Skater227_1920x1080_30fps__640x360__vp9__crf50,Skater227_1920x1080_30fps,vp9,360p,360,50,ladder,147.644,10-bit src,30.0,49.012,62.748,43.074,43.074,46.611
Skater227_1920x1080_30fps__640x360__vp9__crf60,Skater227_1920x1080_30fps,vp9,360p,360,60,ladder,76.951,10-bit src,30.0,30.461,49.175,22.079,22.079,26.626
Skater227_1920x1080_30fps__960x540__av1__crf20,Skater227_1920x1080_30fps,av1,540p,540,20,ladder,1588.82,10-bit src,30.0,95.515,96.023,91.412,91.412,90.856
Skater227_1920x1080_30fps__960x540__av1__crf30,Skater227_1920x1080_30fps,av1,540p,540,30,ladder,865.905,10-bit src,30.0,89.876,91.896,84.844,84.844,84.98
Skater227_1920x1080_30fps__960x540__av1__crf40,Skater227_1920x1080_30fps,av1,540p,540,40,ladder,424.686,10-bit src,30.0,78.59,83.905,73.921,73.921,75.11
Skater227_1920x1080_30fps__960x540__av1__crf50,Skater227_1920x1080_30fps,av1,540p,540,50,ladder,219.642,10-bit src,30.0,65.395,74.434,61.525,61.525,63.763
Skater227_1920x1080_30fps__960x540__av1__crf60,Skater227_1920x1080_30fps,av1,540p,540,60,ladder,105.214,10-bit src,30.0,46.194,60.426,42.031,42.031,45.614
Skater227_1920x1080_30fps__960x540__h264__crf18,Skater227_1920x1080_30fps,h264,540p,540,18,ladder,2227.044,10-bit src,30.0,94.376,95.059,90.473,90.473,90.022
Skater227_1920x1080_30fps__960x540__h264__crf23,Skater227_1920x1080_30fps,h264,540p,540,23,ladder,1174.958,10-bit src,30.0,85.867,89.027,81.608,81.608,82.074
Skater227_1920x1080_30fps__960x540__h264__crf28,Skater227_1920x1080_30fps,h264,540p,540,28,ladder,664.201,10-bit src,30.0,72.905,79.899,69.407,69.407,71.009
Skater227_1920x1080_30fps__960x540__h264__crf33,Skater227_1920x1080_30fps,h264,540p,540,33,ladder,403.838,10-bit src,30.0,56.971,68.654,54.641,54.641,57.419
Skater227_1920x1080_30fps__960x540__h264__crf38,Skater227_1920x1080_30fps,h264,540p,540,38,ladder,258.426,10-bit src,30.0,39.519,56.247,36.942,36.942,40.848
Skater227_1920x1080_30fps__960x540__h264__crf43,Skater227_1920x1080_30fps,h264,540p,540,43,ladder,178.955,10-bit src,30.0,23.315,44.534,19.318,19.318,24.034
Skater227_1920x1080_30fps__960x540__hevc__crf18,Skater227_1920x1080_30fps,hevc,540p,540,18,ladder,1610.378,10-bit src,30.0,93.743,94.576,90.965,90.965,90.46
Skater227_1920x1080_30fps__960x540__hevc__crf23,Skater227_1920x1080_30fps,hevc,540p,540,23,ladder,857.663,10-bit src,30.0,86.472,89.363,83.027,83.027,83.351
Skater227_1920x1080_30fps__960x540__hevc__crf28,Skater227_1920x1080_30fps,hevc,540p,540,28,ladder,467.338,10-bit src,30.0,75.538,81.709,72.192,72.192,73.545
Skater227_1920x1080_30fps__960x540__hevc__crf33,Skater227_1920x1080_30fps,hevc,540p,540,33,ladder,257.875,10-bit src,30.0,61.061,71.463,56.887,56.887,59.499
Skater227_1920x1080_30fps__960x540__hevc__crf38,Skater227_1920x1080_30fps,hevc,540p,540,38,ladder,151.477,10-bit src,30.0,44.771,59.78,40.372,40.372,44.08
Skater227_1920x1080_30fps__960x540__hevc__crf43,Skater227_1920x1080_30fps,hevc,540p,540,43,ladder,94.971,10-bit src,30.0,30.561,49.512,25.092,25.092,29.583
Skater227_1920x1080_30fps__960x540__vp9__crf20,Skater227_1920x1080_30fps,vp9,540p,540,20,ladder,2193.741,10-bit src,30.0,96.453,96.816,93.423,93.423,92.674
Skater227_1920x1080_30fps__960x540__vp9__crf30,Skater227_1920x1080_30fps,vp9,540p,540,30,ladder,1166.031,10-bit src,30.0,91.212,92.942,86.708,86.708,86.66
Skater227_1920x1080_30fps__960x540__vp9__crf40,Skater227_1920x1080_30fps,vp9,540p,540,40,ladder,530.566,10-bit src,30.0,79.904,85.075,74.727,74.727,75.844
Skater227_1920x1080_30fps__960x540__vp9__crf50,Skater227_1920x1080_30fps,vp9,540p,540,50,ladder,247.309,10-bit src,30.0,63.211,73.412,56.986,56.986,59.579
Skater227_1920x1080_30fps__960x540__vp9__crf60,Skater227_1920x1080_30fps,vp9,540p,540,60,ladder,122.64,10-bit src,30.0,43.786,59.53,35.442,35.442,39.413
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__av1__crf20,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,720p,720,20,ladder,33143.086,10-bit src,29.97002997002997,99.491,99.655,96.421,96.421,95.312
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__av1__crf30,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,720p,720,30,ladder,17547.851,10-bit src,29.97002997002997,92.987,96.251,87.815,87.815,87.646
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__av1__crf40,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,720p,720,40,ladder,7512.35,10-bit src,29.97002997002997,76.781,87.004,72.072,72.072,73.434
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__av1__crf50,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,720p,720,50,ladder,3075.095,10-bit src,29.97002997002997,54.635,73.602,52.095,52.095,55.052
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__av1__crf60,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,720p,720,60,ladder,940.423,10-bit src,29.97002997002997,29.157,56.226,24.666,24.666,29.183
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf18,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,18,ladder,28522.864,10-bit src,29.97002997002997,98.335,99.131,95.845,95.845,94.801
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf23,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,23,ladder,14721.933,10-bit src,29.97002997002997,87.656,93.217,87.748,87.748,87.589
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf28,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,28,ladder,6811.98,10-bit src,29.97002997002997,68.854,82.47,73.729,73.729,74.95
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf33,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,33,ladder,2917.118,10-bit src,29.97002997002997,45.968,68.526,53.098,53.098,55.999
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf38,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,38,ladder,1205.581,10-bit src,29.97002997002997,26.589,54.954,27.917,27.917,32.302
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__h264__crf43,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,720p,720,43,ladder,520.516,10-bit src,29.97002997002997,14.473,44.448,3.382,3.382,8.613
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf18,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,18,ladder,26556.397,10-bit src,29.97002997002997,93.537,95.959,92.23,92.23,91.589
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf23,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,23,ladder,14003.157,10-bit src,29.97002997002997,82.388,89.511,82.877,82.877,83.218
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf28,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,28,ladder,6621.876,10-bit src,29.97002997002997,65.443,79.645,68.272,68.272,69.973
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf33,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,33,ladder,2915.15,10-bit src,29.97002997002997,46.091,67.902,48.996,48.996,52.175
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf38,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,38,ladder,1191.428,10-bit src,29.97002997002997,29.237,56.524,26.653,26.653,31.089
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__hevc__crf43,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,720p,720,43,ladder,442.307,10-bit src,29.97002997002997,15.992,45.751,4.116,4.116,9.198
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__vp9__crf20,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,720p,720,20,ladder,39472.348,10-bit src,29.97002997002997,99.637,99.744,98.181,98.181,97.086
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__vp9__crf30,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,720p,720,30,ladder,23572.375,10-bit src,29.97002997002997,94.696,97.204,92.185,92.185,91.569
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__vp9__crf40,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,720p,720,40,ladder,11322.722,10-bit src,29.97002997002997,81.621,90.021,79.397,79.397,80.073
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__vp9__crf50,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,720p,720,50,ladder,4713.606,10-bit src,29.97002997002997,60.92,78.038,59.607,59.607,62.0
ToddlerFountain_1920x1080_2997fps_10bit_420__1280x720__vp9__crf60,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,720p,720,60,ladder,1724.628,10-bit src,29.97002997002997,38.138,63.437,33.519,33.519,37.594
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__av1__crf20,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,1080p,1080,20,ladder,67069.766,10-bit src,29.97002997002997,99.957,99.984,100.0,100.0,99.987
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__av1__crf30,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,1080p,1080,30,ladder,35294.426,10-bit src,29.97002997002997,99.915,99.957,96.331,96.331,95.31
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__av1__crf40,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,1080p,1080,40,ladder,14989.057,10-bit src,29.97002997002997,90.928,95.475,82.766,82.766,83.112
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__av1__crf50,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,1080p,1080,50,ladder,5880.44,10-bit src,29.97002997002997,70.41,83.42,64.729,64.729,66.72
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__av1__crf60,ToddlerFountain_1920x1080_2997fps_10bit_420,av1,1080p,1080,60,ladder,1796.515,10-bit src,29.97002997002997,41.66,65.16,37.963,37.963,41.815
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf18,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,18,ladder,58530.765,10-bit src,29.97002997002997,99.943,99.972,100.0,100.0,99.991
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf23,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,23,ladder,30461.085,10-bit src,29.97002997002997,98.708,99.569,96.671,96.671,95.56
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf28,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,28,ladder,14471.767,10-bit src,29.97002997002997,84.147,91.624,85.947,85.947,85.975
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf33,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,33,ladder,6383.236,10-bit src,29.97002997002997,62.325,78.763,69.519,69.519,71.114
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf38,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,38,ladder,2713.412,10-bit src,29.97002997002997,39.401,64.142,47.073,47.073,50.38
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__h264__crf43,ToddlerFountain_1920x1080_2997fps_10bit_420,h264,1080p,1080,43,ladder,1200.45,10-bit src,29.97002997002997,23.285,52.295,23.095,23.095,27.687
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf18,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,18,ladder,54907.545,10-bit src,29.97002997002997,99.953,99.973,99.473,99.473,98.411
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf23,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,23,ladder,28671.928,10-bit src,29.97002997002997,94.773,97.062,92.657,92.657,91.972
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf28,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,28,ladder,13464.051,10-bit src,29.97002997002997,80.847,89.041,80.919,80.919,81.453
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf33,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,33,ladder,5880.769,10-bit src,29.97002997002997,62.15,78.122,64.578,64.578,66.59
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf38,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,38,ladder,2426.375,10-bit src,29.97002997002997,42.68,66.06,44.547,44.547,48.014
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__hevc__crf43,ToddlerFountain_1920x1080_2997fps_10bit_420,hevc,1080p,1080,43,ladder,962.901,10-bit src,29.97002997002997,25.965,54.17,21.271,21.271,25.938
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__vp9__crf20,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,1080p,1080,20,ladder,79630.398,10-bit src,29.97002997002997,99.975,100.0,100.0,100.0,100.0
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__vp9__crf30,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,1080p,1080,30,ladder,46159.463,10-bit src,29.97002997002997,99.969,99.994,99.148,99.148,98.179
ToddlerFountain_1920x1080_2997fps_10bit_420__1920x1080__vp9__crf40,ToddlerFountain_1920x1080_2997fps_10bit_420,vp9,1080p,1080,40,ladder,22393.119,10-bit src,29.97002997002997,94.026,97.286,90.171,90.171,89.771
